channel,video_id,title,keyword,published_at,CommentId,CommentTitle,CommentCreationTime,CommentLikes
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,UgyePEzIqXgVTEivMHR4AaABAg,🇺🇸 My Guns Matters! 🇺🇸,2024-02-16T00:53:27Z,3
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,Ugz1_hLV33hfG0_QamR4AaABAg,"Now is the time to make a serious effort,the NRA has never been weaker than they are today but we need a grassroots movement to fight against this madness",2024-02-18T00:00:04Z,0
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,UgyXHwNmTc3YZPyQOHF4AaABAg,How did Jemele Hill make a public statement without mentioning Colin Kaepernick?,2024-02-15T20:50:31Z,5
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,UgxfFVp0H2nvbWuQ7XJ4AaABAg,"So all the gangs buy there gear legally? You all are smoking crack. If you take out  gang violence and Chicago Philly and New York the USA is number 3 on the list, add and we’re 167",2024-02-16T14:56:03Z,1
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,UgxFQd3ep9ZLlVGL1qR4AaABAg,Thank God you’re giving up hope and pushing your false narrative. It’s not the access to firearms all by the way keep on keeping on not prosecuting people. Good luck with that.,2024-02-18T13:26:17Z,0
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,UgyHDADSADsO1_i6kBJ4AaABAg,400 million guns. How many shootings? What's the number?,2024-02-16T15:24:05Z,0
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,UgxVotBd1tkZR5CU0KZ4AaABAg,If some people didn't have guns other people wouldn't need guns,2024-02-16T13:46:51Z,1
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,UgyRilg-tkM__RtnmUt4AaABAg,I dont nnow about u but i bought all of my guns legally .. oh wait im not a criminal . Or ............insert whatever u want here,2024-02-16T18:03:40Z,0
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,Ugw_GS0h7Ex5xK91GG54AaABAg,"Never give up your firearms to ""These People "".",2024-02-15T22:57:20Z,3
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,UgyWCedjsMQYPIq0cBB4AaABAg,and you will want a gun when you are faced down by someone with a gun.  Certain people need no guns,2024-02-16T08:13:36Z,0
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,UgxPvOkJr7Jpad8nHJV4AaABAg,How about holding people accountable for they're actions instead of blaming an inanimate object the gun needs an operator,2024-02-16T01:56:56Z,4
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,Ugzz5dOfc87Fa4vXLzB4AaABAg,Gun racks in the back of our pickup trucks and we carry guns in our trucks so we can go hunting at the end of the day after school it's not the guns that's the problem it's a change in attitudes and people's mental stability,2024-02-16T00:09:50Z,2
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,Ugw1ueiMxu4bD2bXmHF4AaABAg,The fact is you don’t call out the ones responsible for most of the gun violence and mass shootings and help the cause and just focus on certain shootings that fit your narrative. You are part of the problem,2024-02-16T01:47:34Z,2
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,Ugw6qvJp1Blv11I3cTp4AaABAg,Jemele hill = 🤡,2024-02-15T20:49:53Z,4
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,UgyTF8KNeP_nsxuqIxB4AaABAg,Yeah cuz the criminals are going to follow the laws regarding guns. You should address the real issue like the mental health issue that's running rampant in this country and not the guns,2024-02-16T15:35:10Z,0
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,UgzwWNl2h9LrXfzwWaV4AaABAg,Not going to infringe on my 2nd amendment civil rights.,2024-02-15T21:15:50Z,3
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,UgzVcTOvCIMUU5tk2bB4AaABAg,So she is finally figuring that out the Bible says that man will destroy itself the whole world is going into that direction 😅,2024-02-15T22:24:24Z,1
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,Ugx1b4g98WjsLXO1B3V4AaABAg,Done with Democrats yet?,2024-02-15T23:55:21Z,0
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,UgwCA8p_w59bqgm_hlx4AaABAg,The # one tool that was used to dominate the world and  u think it’s supposed to be given up !! NEVER !!,2024-02-15T22:08:12Z,0
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,UgxzNleVmKNpIG2xnA94AaABAg,Guns save lives,2024-02-15T21:38:45Z,2
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,UgwAUU4rDOGQXmb2MDR4AaABAg,"I disagree respectfully although what you say is the part no one is talking about is important. 
What's not in the
conversation is the breakdown of God's standards and values where humans can benefit by applying God's living word.",2024-02-15T21:18:57Z,0
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,UgxOM7grd2dh2PVbzF94AaABAg,It isn't the guns. It is mental health.,2024-02-15T21:46:53Z,1
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,Ugwq3pXe5pkLmMp-xtx4AaABAg,No thank you,2024-02-15T21:05:25Z,0
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,Ugy1R0SqNMnfOvvN7qB4AaABAg,the only time America will reach the bottom is when our Lord Jesus returns!!,2024-02-15T20:45:39Z,1
MSNBC,3qD_PZRiCDs,The Atlantic’s Jemele Hill on gun violence,Gun,2024-02-15T20:37:52Z,UgxgqpZV629Ou-7fkgp4AaABAg,Race baiter,2024-02-15T20:42:03Z,1
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugwm-69LNuVqUsOUit94AaABAg,"Even with a full time job, it’s really difficult to find a place to live",2024-02-19T02:27:25Z,8
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgzCLx2EztUEPw6FlaF4AaABAg,Velshi didn't note that many of these people are finding their way to these cities even without Texas assistance.  They're well aware of which cities have right to shelter laws and where they can get meals.,2024-02-18T21:07:23Z,1
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugzw8Sl-kqCV7SQI4Ch4AaABAg,"$34 trillion in debt, we can’t afford to help foreigners that invaded our country when we can’t even help our own veterans, homeless, mentally ill, etc.",2024-02-18T21:20:27Z,15
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgyNarO_hJzM31jucCJ4AaABAg,"Another excellent piece, Mr. Velshi.

FYI, in the large city nearest my home the Mayor has said he has asked the Federal Government for help, but hasn't received any.

He is trying to stretch money by asking the heads of departments to try to lower their costs by 15%.

In the mean time, unable to get jobs, migtants have been selling flowers and shoveling snow.

They came to America to work.",2024-02-18T21:07:39Z,5
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgxfkQ2oC9TS6idLoyd4AaABAg,Support them going home and coming here legally!  Thats really helping!,2024-02-18T20:48:03Z,14
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgwEVy6P0sP7u6ygNQB4AaABAg,"A great story. Now elsewhere this is happening in San Diego this week. 

San Diego migrant center ( SBCS, known as South Bay Community Services ) CLOSES its doors after six months as its $6 million budget reaches the breaking point after services were stretched to the limit as arrivals break records as migrants flood into US amid ""wide open border""  policies.

This  Non-profit center will shut the facility for good Thursday (22 Feb)  - reflecting the bleak picture across the country as the migrant influx remains sky-high due to ""illegals"" entering the country everyday.",2024-02-18T21:33:27Z,1
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgytzIQNlatP81SJV1B4AaABAg,"0:00: ⚠️ Chicago struggles to support migrants seeking asylum amid looming shelter eviction deadlines.
2:54: ⚠️ Challenges faced by migrants seeking asylum in Chicago shelters.
5:22: ⚖️ Assisting asylum seekers and migrants through country condition reports and student-led initiatives in Chicago.
7:56: ⚖️ Researching specific vulnerabilities in countries to aid asylum seekers without traumatizing students.
10:22: 📚 Students gain broader political understanding through studying migration issues affecting families.

Timestamps by Tammy AI",2024-02-19T00:20:26Z,0
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgwK0CmJAuStPMsw7Xh4AaABAg,My god what a disaster,2024-02-18T20:48:39Z,8
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgyPq2JA_oaBHawRXY54AaABAg,"Three hundred million dollars.  You can ship them for a fraction of that.  Smart move, Abbott",2024-02-18T23:44:32Z,6
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugzj8fcR8hrxrVUF8Od4AaABAg,libs can't handle the heat in person. 👊😎💪,2024-02-18T20:38:33Z,18
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugy6ZsXQUD2e6Lqg7NB4AaABAg,Prof Arnold was one of my favorite professors at DePaul.,2024-02-19T14:48:58Z,0
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgwCsbWohfPx0KP-nTp4AaABAg,"Ali. I love this. Thank you. Math is an amazing tool for understanding how issues really are solvable. We as Americans need to flip the script on the solution to our Social Security, and our social security as a population, that our continued procreation numbers dropping is detrimental for the country. Thusly, to avert our Social Security accounts, and our social security population numbers, we need to invite immigrants to the country. We need to accept all these good people and let them live and work in this country. Television has beamed the American culture into every home everywhere with a television. People from other countries are already conditioned to be accepting of American culture and lifestyles. We need to exploit this advantage and bring in more young professionals and immigrants.",2024-02-19T12:34:19Z,0
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugxf6i_5XB2_WjGxyiB4AaABAg,The professor might want to look up the definition of asylum because 10 million people can’t need asylum From dozens and dozens of countries,2024-02-18T21:09:04Z,6
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgwKRF04P0oFOzjiMyh4AaABAg,"Nobel work and investment! Thanks to Prof. Arnold and her students! And thanks to you Ali, for showcasing US citizens who are stepping up!",2024-02-18T21:12:22Z,9
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgzK-qLfTOhLoMMi19R4AaABAg,Are they moving to her house,2024-02-18T20:44:37Z,15
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgypgAEF-RiRA2WIWtB4AaABAg,This is excellent! We need a more streamlined system in order to more quickly process the people seeking asylum. Good on her for taking initiative.,2024-02-18T20:54:54Z,13
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgxsTB70wEuNlx-htPF4AaABAg,It's insane how this much care has never been shown for homeless Americans yet It's being shown for illegals who crossed the border illegally have taken resources from others in need and committing crimes within months of arriving to america even though they claim their here to get away from crime,2024-02-18T22:57:45Z,4
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgzNXEjKJ7CRY3sP2ut4AaABAg,Unreal......,2024-02-18T20:48:04Z,6
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgySOdSpdqhi7wxvgLt4AaABAg,I think each Mayor of these cities should send an invoice to Gov. Abbott for costs incurred. I am so ashamed to say Abbott is my Governor.,2024-02-19T02:32:17Z,1
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugy5Z7gk8lQ4c1WoxVt4AaABAg,Aiding and abetting comes to mind...,2024-02-18T22:08:08Z,4
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgwLvWoulQRYuk_U8pF4AaABAg,Gov. Abbott will continue supporting her cause by sending more migrants to her city. God bless America. 🇺🇸,2024-02-18T20:35:12Z,17
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgwQoExHsQ33CvfyCSB4AaABAg,Is the professor kicking local residents to the curb like the mayor is?,2024-02-18T23:40:33Z,4
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgzY9nnoeUYSki2nsQB4AaABAg,Come LEGALLY as I did and stop Draining taxpayers money,2024-02-18T21:19:25Z,23
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgyWfHU5xmDep8OTZad4AaABAg,Breaking into America through a non point of entry removes any option to apply for asylum.  That’s the law.,2024-02-19T02:17:20Z,1
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugy5baAhTUpO_Ipf_mp4AaABAg,"Then there’s tuberculosis…
People are well meaning and that part is good. However, with the advent of social media, all of this help will be posted online just incentivising more to come.",2024-02-18T21:13:01Z,4
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgyJa1oXpB3m5JGO-FR4AaABAg,"Oh, great. So she's to blame.",2024-02-18T21:12:49Z,8
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgzESbfAvNSjsNvnI814AaABAg,"So after my parents are evicted and replaced with Venezuelans,  does that mean Venezuelans stole my land?",2024-02-18T21:32:02Z,2
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgxB3vC3EHGXfSyIgWV4AaABAg,"Now if they were talking about refugees fromGaza, that's one thing.  But not South America.  That's not asylum.",2024-02-19T02:47:38Z,1
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugz2eS_0SmWgvdsnK4p4AaABAg,Send more to Chicago. They want it,2024-02-18T23:35:34Z,2
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugz2oDnmwB6u91zPgVx4AaABAg,Do you democrats know what you're doing?,2024-02-18T21:17:07Z,7
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgwgIMF1f-caiCzC55l4AaABAg,How about fixing the inner cities and crime problems to help actual Americans.,2024-02-18T23:04:17Z,1
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugz0FebiIMdKiANAp4t4AaABAg,The system didnt fail this is intentional.,2024-02-18T22:27:44Z,4
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgzlIJ-x3NM1t1Rtyd54AaABAg,Democrat states asked for this,2024-02-19T00:41:52Z,3
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgxS5AYGYFUHaHPGvf14AaABAg,I wonder how many of them she has in her house!,2024-02-19T02:25:18Z,1
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgzA-q-h1OWWzZZrgrB4AaABAg,Tired of paying for these criminals,2024-02-19T00:52:02Z,2
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgwOMMdrEQMAOfOyhx54AaABAg,"In Minnesota, home of biggest Somali population, there's gangs now fighting in the streets. Between somalis and native black people.",2024-02-18T21:27:34Z,4
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgzB4U8r4LldFF607X94AaABAg,GO HOME,2024-02-18T21:17:53Z,7
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgyNHy2jfsCuFjw8swZ4AaABAg,As a Texan we like to share.oh you want more .ok,2024-02-19T02:07:59Z,1
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgymOseT3tAn6azTcPV4AaABAg,She needs to be charged with aiding and abetting!,2024-02-18T21:24:33Z,21
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgzcySrvRTCu2S7NLGR4AaABAg,She’s a professor of trouble maker,2024-02-19T00:36:09Z,1
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgzUj9CqGvjww-eRZ6x4AaABAg,"Michigan, Iowa need FARMERS ... geez, I wonder who could fill that role in America now in 2024 ... hmmmmmm, if only we have a bunch of people who can readily go and do agriculture",2024-02-18T20:59:40Z,2
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugy-8Mib9MWHccsYzZt4AaABAg,It feels like everyone is boarding our starship. Like it is a big deal.,2024-02-18T21:17:08Z,0
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugwi5xQmyBJipj3g67d4AaABAg,I went to a school and pay my money while I work for $5 hrs and treats like slave nothing free,2024-02-18T21:30:02Z,0
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgwLhSWZv7v5HpgMwk14AaABAg,$21  Million a year                    but     citizens  get            ??????????????????????????????,2024-02-19T05:33:24Z,1
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgynkNvxp_wDyILYFht4AaABAg,🙄,2024-02-19T01:27:55Z,0
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugzp4JAbh-4FhlTZRUF4AaABAg,yea. wHATEVER,2024-02-19T00:21:21Z,0
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugzaseilca1Hve8gB7x4AaABAg,the guy lying and saying we have doctors and lawyers LOL,2024-02-19T20:05:08Z,0
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugw1t0d-nNZ4UUO0_Pd4AaABAg,U mean continue to break the law😳,2024-02-18T21:37:22Z,5
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgzkanMMR2H59ED24jV4AaABAg,"Shes very friendly,not. In. The. The. STATES. FUTURE.   She mite be. From Mars",2024-02-19T06:15:26Z,0
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugx-Q7fH0DvoVBDTKAJ4AaABAg,These people are a joke,2024-02-19T09:20:16Z,0
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgxeqEYavpzruW8XBK14AaABAg,As Texan I'm concerned with Abbott using our emergency funds?,2024-02-18T20:49:59Z,3
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgyLnQRh0u4rti7V5fB4AaABAg,lock up Abbott,2024-02-18T21:10:39Z,5
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugzvmj_vqR2oy4bhFbp4AaABAg,"They can help illegals but you look away and close your eyes to homeless and jobless American citizens.
We got violence here but we can't go to another country because they protect their borders.",2024-02-19T18:46:58Z,0
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgxiqPv9umgMriypduJ4AaABAg,Just ask New York for some money they are getting 400 million think of all the migrants we could help with that money.,2024-02-18T20:56:17Z,0
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgzxmVXXVube06ylQfV4AaABAg,they should be arrested for helping migrants lie,2024-02-19T20:04:19Z,0
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgyNwlkpEKusgbqcDfN4AaABAg,migrants ?                     OR                              Illegal  Immigrants   ?????????????????????????????,2024-02-19T05:32:29Z,0
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgxOApEI2WH8oxSV49B4AaABAg,No problem they will raise your taxes. Federal Money should not go yo illegal immigrants. We have Veterans that wre homeless that should ne getting benefits illegals l,2024-02-19T00:31:45Z,0
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgyDK974hRvvcRdlkpF4AaABAg,"😂😂😂😂 what a joke these people didn't have it that bad in their countries,  they came to USA for free. To make money to send back to their homes, so they got 2 homes, they came with thousands of dollars and new iphones,  and most over weight,  they had good food in Venezuela",2024-02-19T20:27:11Z,0
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgyluKZNVC4Tn29YgY54AaABAg,Trump 2024!!!,2024-02-19T09:47:06Z,1
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,UgwS7POUimZAWouh0kZ4AaABAg,"❤LOVE TRUMP BRAND 😮LOVE TRUMP BRAND 😮
❤GOD 
😊LOVE TRUMP BRAND 😊LOVE TRUMP BRAND 😊FJB",2024-02-18T20:51:25Z,1
MSNBC,TdluMvfUM4M,A Chicago professor and her students are helping migrants seeking asylum,Asylum,2024-02-18T20:31:02Z,Ugynhl6SEpobDz1L3Kl4AaABAg,Support your neighborhood MAPs by voting blue in 2024. 💙💙💙,2024-02-18T20:37:08Z,3
MSNBC,MgKBusMm5xM,‘Massive benefit’: Immigration surge set to boost U.S. economy by $7 trillion,Economy,2024-02-15T17:46:22Z,UgzMtSStw6i2F8nzwTd4AaABAg,Misleading video. conflates legal and illegal immigration.,2024-02-15T18:38:37Z,24
MSNBC,MgKBusMm5xM,‘Massive benefit’: Immigration surge set to boost U.S. economy by $7 trillion,Economy,2024-02-15T17:46:22Z,UgyNJm1CFFaRl0PDBD14AaABAg,"THE USA NEEDS Legal Immigrants to grow !!!  .. and we also need a secure border to block illegal immigration, to foster legal immigration.",2024-02-15T22:22:58Z,63
MSNBC,MgKBusMm5xM,‘Massive benefit’: Immigration surge set to boost U.S. economy by $7 trillion,Economy,2024-02-15T17:46:22Z,UgyiuaVwkJd5Ru0iMgd4AaABAg,"On the flip side, China is facing down an economic crash due to their population plateauing, and soon declining. They do not have the benefit of immigration shoring up the decline that will see most of their manufacturing base disappear due to lack of workers. 
Without immigration, the U.S. and many western nations would have seen the crash already.",2024-02-15T22:36:14Z,56
MSNBC,MgKBusMm5xM,‘Massive benefit’: Immigration surge set to boost U.S. economy by $7 trillion,Economy,2024-02-15T17:46:22Z,Ugw1bVqc-gFTIkC-OHt4AaABAg,"What he's not saying is how much this ""labor surge"" will further depress wages. Shareholders will make bank though, so that's all that matters.",2024-02-15T22:46:32Z,27
MSNBC,MgKBusMm5xM,‘Massive benefit’: Immigration surge set to boost U.S. economy by $7 trillion,Economy,2024-02-15T17:46:22Z,UgwC_F7d4Dpw_PnHnZB4AaABAg,We need immigrants from the right countries and in the right numbers.,2024-02-16T07:20:08Z,3
MSNBC,MgKBusMm5xM,‘Massive benefit’: Immigration surge set to boost U.S. economy by $7 trillion,Economy,2024-02-15T17:46:22Z,UgyJa_vXsJMF3eyIotB4AaABAg,You know those corporations are going to take all of that money. Come on.,2024-02-15T20:58:06Z,7
MSNBC,MgKBusMm5xM,‘Massive benefit’: Immigration surge set to boost U.S. economy by $7 trillion,Economy,2024-02-15T17:46:22Z,UgxPw04wgS8hBHlVSjB4AaABAg,Just when you think you’d heard it all…😂,2024-02-15T19:05:47Z,23
MSNBC,MgKBusMm5xM,‘Massive benefit’: Immigration surge set to boost U.S. economy by $7 trillion,Economy,2024-02-15T17:46:22Z,Ugyuov7x5lia_1u4gIp4AaABAg,I do agreed with you that immigration help our economy grow when it come to jobs however we also have to add in the cons of both sides so we can be fair on our judgement! Without a doubt I’m an immigrant so I def know one of the hardest workers are immigrants and less trouble ones . However there a diff between coming here legally and illegally . At some point where is the line ? Yes you do sympathize for them but if we do one we have to do the entire world and that not going to happen . One of the thing no one ever talk about is what can one person cost how bad can it be ? Just set your foot to the hospital and imagine all the doctors n specialists are not being paid for the massive hours they put in for peoples who insurance dont cover . Than we have peoples that know not to work over certain amount so they can be on assistance or so many ways on n on . To the point hey I’m talking about everyone 😅 not just migrants here but that is y we have so many debts .. I’m not sure adding more to our country is a good idea when already we got massive debts,2024-02-16T03:20:39Z,3
MSNBC,MgKBusMm5xM,‘Massive benefit’: Immigration surge set to boost U.S. economy by $7 trillion,Economy,2024-02-15T17:46:22Z,Ugw_QCb7E6DWmGnYUBB4AaABAg,Orderly immigration is what most people want and I think that's an acceptable expectation.,2024-02-18T03:05:41Z,1
MSNBC,MgKBusMm5xM,‘Massive benefit’: Immigration surge set to boost U.S. economy by $7 trillion,Economy,2024-02-15T17:46:22Z,Ugw1f7OXFSb0UXp_7NB4AaABAg,"idk man mass shootings, formation of gangs, and colaboration of gangs to make bigger gangs. the question isnt how much money will they make the people its how many are gonna get in a bad way",2024-02-15T23:29:10Z,4
