channel,video_id,title,keyword,published_at,CommentId,CommentTitle,CommentCreationTime,CommentLikes
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,Ugy6mCuKnM7rCgOarHZ4AaABAg,You just have to laugh sometimes. It's darkly and morbidly funny how certain things were in the past. Stuff like this is so ridiculously evil. It's proper gestapo stuff.,2019-11-04T13:26:34Z,75
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgxBIKkOnMj7wM6qFLV4AaABAg,Just sticking a hapless young man in the back of a police car is already terrifying.,2022-01-31T09:48:07Z,6
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgyEYUPM51rboNRlLhR4AaABAg,Florida Man...,2019-11-04T13:03:01Z,186
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,Ugw6VF24CTaXY69PjyN4AaABAg,What the John's Committee did was just monstrous. I can't believe that people would do something like this. Terrible.,2021-05-13T14:42:21Z,13
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgzNYFxKICI_Ld4b9FJ4AaABAg,I'm a Floridian and this horrified me.,2020-07-18T23:57:48Z,31
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,Ugwu87HLvFk7lCPS3094AaABAg,I cannot describe how angry I am.,2020-02-28T17:43:43Z,17
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgwZSyHFGaEUdng6-Gp4AaABAg,Having to question the intent of every single person you interact with sounds so horrifying. I felt so bad for the guy. That experience still terrorizes his psyche today. :(,2019-11-04T17:02:04Z,36
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,Ugwj3rj-Mnn9Fr2A_Ll4AaABAg,Sad that people treat other people this way. Disgusting.,2019-12-17T17:35:35Z,24
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgwrvDsKHKBmZy1ZKWZ4AaABAg,“What? The land of the free? Whoever told you that is your enemy!”,2019-11-04T13:55:02Z,138
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,Ugw3Topg-NfXpFV3X9p4AaABAg,"It’s so sad. I’m speechless. They were forced to be in the closet. They were just. Targeted. Disturbing. And what’s worse, it can happen today. We can’t let this happen.",2020-10-16T00:57:37Z,78
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,Ugy5xozbnau-TZqN3Tx4AaABAg,Vox keeping me educated and curious. Thank you.,2019-11-04T14:00:01Z,42
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgxynZKVzqCfAt-6jld4AaABAg,I'm a student at UF and I can't believe I didn't know this...,2019-11-07T05:55:50Z,15
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgysLwSoCM6muErGkUt4AaABAg,"i don't know why, but seeing the florida seal stamped on the back of the purple pamphlet is what really drove this home for me. i'm from florida, i still live here,i am part of the lgbt community, so it was easy to separate myself from the johns committee until i realized that we do share an identity and come from similar neighborhoods. seeing that really hit me that it could simply be my own neighbors that want to see my own life ruined for no valid reason.",2020-08-04T02:56:27Z,10
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,Ugz8HujCNEiIblFMxI94AaABAg,And they’re doing it again by banning the discussion of it in classrooms.,2022-03-09T16:30:09Z,7
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,Ugy9RIybvwtanpBJE1d4AaABAg,Poor guy who was interviewed for this. You never should have been treated that way :(,2019-11-04T15:50:15Z,64
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgwBqfs_GvBDICYGjox4AaABAg,"The word ""legally terrorized"" is itself terrifying",2021-03-17T02:48:48Z,8
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgwX0b71TuJLCj5KIQh4AaABAg,"Somehow, this explains the Pulse Nightclub shooting. The descendants of these absolute psychos are carrying on this madness",2019-11-04T15:48:52Z,9
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,Ugzn7uOFfbIgN1ebEoB4AaABAg,And now it’s happening again.,2022-03-19T14:16:21Z,12
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgyvONgARe_Jfk30BA54AaABAg,Excellent reporting. I didn't know anything about this. Thank you.,2020-08-10T16:33:12Z,78
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgxLjtlGhRsZ7BALtut4AaABAg,"I want to give that man a hug sooo badly and whisper to him ""It's all gonna be ok""",2020-06-06T05:32:43Z,9
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,Ugwd0Z0oeRP7lM1LNK94AaABAg,Did this only happen in Florida? If so then why especially in that state?,2019-11-04T14:04:41Z,57
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgwUV_-eLxfaURu4VJp4AaABAg,the detail about placing investigators in bathrooms is terrifying,2020-09-11T02:36:10Z,2
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgyV1dfid0-rYSSjZBR4AaABAg,You have to have immense strength to be able to live in a situation that is being described and still be able to graduate college.,2019-11-05T08:15:09Z,4
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgzvdutWu5xN9sU2fsB4AaABAg,"When I hear conservative Fox News viewers talk about socialism, antifa, black lives matter, or LGBTQ rights, it reminds me of this era.",2021-10-18T17:58:46Z,13
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgxxMwnC9Fi99QruNV14AaABAg,"Robespierre: I have a list of “traitors” but I can’t reveal them

Everyone: *cuts his head off*

McCarthy: I have a list of “traitors” but I can’t reveal them

Everyone: well ok then.",2019-11-04T21:30:39Z,13
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgzdUBC44fykDPjg1Tt4AaABAg,11:07 this part is what really got me upset. I mean look at this man he is older but can’t openly accept himself because of the trauma from when he was younger,2019-11-08T11:51:07Z,8
Vox,IbTBehjdlc0,How Florida legally terrorized gay students,Terrorism,2019-11-04T13:00:06Z,UgymWXYWE9ea6Vil8S14AaABAg,the dark ages of Florida.,2019-11-04T13:22:49Z,83
